,tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,genre_labels
81,121,The Lord of the Rings: The Two Towers,2002-12-18,2002,en,"[12, 14, 28]",28.3871,8.412,23404,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.","['Adventure', 'Fantasy', 'Action']"
82,557,Spider-Man,2002-05-01,2002,en,"[28, 878]",22.6388,7.32,20267,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.","['Action', 'Science Fiction']"
83,672,Harry Potter and the Chamber of Secrets,2002-11-13,2002,en,"[12, 14]",16.6785,7.704,23233,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.","['Adventure', 'Fantasy']"
84,425,Ice Age,2002-03-14,2002,en,"[16, 35, 10751, 12]",18.7064,7.367,14050,"Manny the mammoth, Sid the loquacious sloth, and Diego the sabre-toothed tiger go on a comical quest to return a human baby back to his father, across a world on the brink of an ice age.","['Animation', 'Comedy', 'Family', 'Adventure']"
85,170,28 Days Later,2002-10-31,2002,en,"[27, 53, 878]",15.8352,7.237,8197,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.","['Horror', 'Thriller', 'Science Fiction']"
86,640,Catch Me If You Can,2002-12-16,2002,en,"[18, 80]",14.3795,7.977,16737,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.","['Drama', 'Crime']"
87,9637,Scooby-Doo,2002-06-14,2002,en,"[9648, 12, 35]",12.7068,6.099,4687,"When the Mystery Inc. gang is invited to Spooky Island, a popular amusement park, they soon discover that the attractions aren't the only things that are spooky. Strange things are happening, and it's up to Scooby, Shaggy, Fred, Daphne, and Velma to uncover the truth behind the mysterious happenings.","['Mystery', 'Adventure', 'Comedy']"
88,2501,The Bourne Identity,2002-06-14,2002,en,"[28, 18, 9648, 53]",13.3951,7.471,9878,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?","['Action', 'Drama', 'Mystery', 'Thriller']"
89,2251,Unfaithful,2002-05-10,2002,en,"[53, 18, 10749]",12.6607,6.676,1660,"Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man.","['Thriller', 'Drama', 'Romance']"
90,11544,Lilo & Stitch,2002-06-21,2002,en,"[16, 10751, 35]",11.0321,7.6,6955,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.","['Animation', 'Family', 'Comedy']"
91,423,The Pianist,2002-09-17,2002,en,"[18, 10752]",13.4289,8.376,9898,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.","['Drama', 'War']"
92,11529,Sweet Home Alabama,2002-09-26,2002,en,"[35, 10749]",10.1684,6.403,1650,"New York fashion designer, Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But her past holds many secrets—including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.","['Comedy', 'Romance']"
93,180,Minority Report,2002-06-20,2002,en,"[878, 28, 53]",11.3218,7.349,9384,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.","['Science Fiction', 'Action', 'Thriller']"
94,320,Insomnia,2002-05-24,2002,en,"[53, 80, 18]",11.141,6.954,5154,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,"['Thriller', 'Crime', 'Drama']"
95,36669,Die Another Day,2002-11-17,2002,en,"[12, 28, 53]",10.8074,5.999,3794,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon.","['Adventure', 'Action', 'Thriller']"
96,15070,Undisputed,2002-07-17,2002,en,"[28, 18, 80]",9.6531,6.5,786,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. When these two giants collide in the same prison, they fight against each other disputing who is the real champion.","['Action', 'Drama', 'Crime']"
97,7299,Equilibrium,2002-12-06,2002,en,"[28, 878, 53]",10.3724,7.046,4884,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.","['Action', 'Science Fiction', 'Thriller']"
98,4108,The Transporter,2002-10-02,2002,en,"[28, 80, 53]",10.3907,6.718,5688,"Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.","['Action', 'Crime', 'Thriller']"
99,10052,Dragonfly,2002-02-22,2002,en,"[18, 53, 14]",9.0644,6.526,909,A grieving doctor is being contacted by his late wife through his patient's near death experiences.,"['Drama', 'Thriller', 'Fantasy']"
100,565,The Ring,2002-10-18,2002,en,"[27, 9648]",9.3358,6.695,6529,Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.,"['Horror', 'Mystery']"
101,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15,2002,en,"[12, 28, 878]",9.5383,6.587,14081,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot into the heart of the Separatist movement and the beginning of the Clone Wars.","['Adventure', 'Action', 'Science Fiction']"
102,17130,Crossroads,2002-02-15,2002,en,"[18, 10749, 35]",8.0971,5.203,669,"After eight years apart, three childhood friends - Lucy, Kit, and Mimi - rediscover their friendship on a cross-country trip. With barely a plan, practically no money but plenty of dreams, the girls catch a lift with Mimi's handsome friend Ben in his convertible. Along the way they not only gather experiences that will change their lives, but they also discover how important it is to hold onto their hearts' desires.","['Drama', 'Romance', 'Comedy']"
103,608,Men in Black II,2002-07-03,2002,en,"[28, 35, 878]",10.2764,6.383,10457,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.","['Action', 'Comedy', 'Science Fiction']"
104,13201,Deuces Wild,2002-05-03,2002,en,"[28, 80, 18]",7.8563,5.523,107,"In 1950s New York City, a bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn between the Deuces and the vicious Vipers.","['Action', 'Crime', 'Drama']"
105,11013,Secretary,2002-09-20,2002,en,"[10749, 18, 35]",8.2638,6.8,1831,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.","['Romance', 'Drama', 'Comedy']"
106,8427,I Spy,2002-10-31,2002,en,"[28, 12, 35, 53]",7.8969,5.395,1002,"When the Switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the U.S. government, one of the United States' top spies, Alex Scott, is called to action. What he doesn't expect is to get teamed up with a cocky civilian, World Class Boxing Champion Kelly Robinson, on a dangerous top secret espionage mission. Their assignment: using equal parts skill and humor, catch Arnold Gundars, one of the world's most successful arms dealers.","['Action', 'Adventure', 'Comedy', 'Thriller']"
107,9544,FearDotCom,2002-08-09,2002,en,"[27, 53, 80]",7.7873,3.796,401,"When four bodies are discovered among the industrial decay and urban grime of New York City, brash young detective Mike Reilly teams with ambitious Department of Health researcher Terry Huston to uncover the cause behind their violent and inexplicable deaths. The only common factor shared by the victims? Each died exactly 48 hours after logging onto a website called feardotcom.","['Horror', 'Thriller', 'Crime']"
108,3131,Gangs of New York,2002-12-14,2002,en,"[18, 36, 80]",8.8901,7.312,7050,"In early 1860s New York, Irish immigrant Amsterdam Vallon is released from prison and returns to the Five Points, seeking revenge against his father's killer, William Cutting, a powerful anti-immigrant gang leader. He knows that revenge can only be attained by infiltrating Cutting's inner circle. Vallon's journey becomes a fight for personal survival and to find a place for the Irish people.","['Drama', 'History', 'Crime']"
